Sr. No.,Market Name,Fruit/Crop,Fruit/Crop Variety,Date/Time,Price (per quintal)
,F&V Mandi Narwal,Cherry,other-medium,2007-06-07,5500.0
,Delhi Mandi,Cherry,other-large,2007-06-06,4800.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-06,5500.0
,Delhi Mandi,Cherry,other-small,2007-06-06,3800.0
,"F&V Market Pachaar, Pulwama",Cherry,other-small,2007-06-05,0.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-05,5500.0
,"F&V Market Pachaar, Pulwama",Cherry,other-large,2007-06-05,3250.0
,Delhi Mandi,Cherry,other-small,2007-06-05,3000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-04,5500.0
,Delhi Mandi,Cherry,other-small,2007-06-04,3750.0
,F&V Mandi Narwal,Cherry,other-large,2007-06-04,5000.0
,Delhi Mandi,Cherry,other-large,2007-06-03,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-03,4500.0
,Delhi Mandi,Cherry,other-small,2007-06-03,3500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-01,3000.0
,Delhi Mandi,Cherry,other-small,2007-06-01,3700.0
,Delhi Mandi,Cherry,other-small,2007-05-31,4000.0
,Delhi Mandi,Cherry,other-large,2007-05-31,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-31,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-30,4000.0
,Delhi Mandi,Cherry,other-small,2007-05-30,3750.0
,Delhi Mandi,Cherry,other-small,2007-05-29,2300.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-29,3500.0
,Delhi Mandi,Cherry,other-large,2007-05-28,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-28,3500.0
,Delhi Mandi,Cherry,other-small,2007-05-28,2750.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-27,4000.0
,Delhi Mandi,Cherry,other-large,2007-05-27,5500.0
,Delhi Mandi,Cherry,other-small,2007-05-27,2300.0
,Delhi Mandi,Cherry,other-large,2007-05-25,5200.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-25,3500.0
,Delhi Mandi,Cherry,other-small,2007-05-25,2750.0
,Delhi Mandi,Cherry,other-large,2007-05-24,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-24,3500.0
,Delhi Mandi,Cherry,other-small,2007-05-24,2500.0
,Delhi Mandi,Cherry,other-small,2007-05-23,2300.0
,Delhi Mandi,Cherry,other-small,2007-05-22,2500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-22,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-21,4750.0
,Delhi Mandi,Cherry,other-small,2007-05-18,3000.0
,Delhi Mandi,Cherry,other-large,2007-05-18,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-18,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-17,6000.0
,Delhi Mandi,Cherry,other-small,2007-05-16,3000.0
,Delhi Mandi,Cherry,other-large,2007-05-16,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-16,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-15,2250.0
,Delhi Mandi,Cherry,other-small,2007-05-15,6000.0
,Delhi Mandi,Cherry,other-small,2007-05-14,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-14,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-13,2750.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-11,3000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-10,3250.0
,F&V Mandi Narwal,Cherry,other-medium,2007-05-09,3250.0
,Delhi Mandi,Cherry,other-small,2007-05-08,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-29,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-28,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-26,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-25,4500.0
,F&V Mandi Narwal,Cherry,other-large,2006-06-25,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-22,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-21,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-20,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-19,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-18,4750.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-14,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-13,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-11,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-09,3000.0
,F&V Mandi Narwal,Cherry,other-large,2006-06-09,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-06,3000.0
,F&V Mandi Narwal,Cherry,other-large,2006-06-06,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-05,3000.0
,F&V Mandi Narwal,Cherry,other-large,2006-06-05,5000.0
,F&V Mandi Narwal,Cherry,other-small,2006-06-02,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-02,3000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-06-01,3000.0
,F&V Mandi Narwal,Cherry,other-small,2006-06-01,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2006-05-31,3500.0
,F&V Mandi Narwal,Cherry,other-small,2006-05-31,2250.0
,F&V Mandi Narwal,Cherry,other-small,2006-05-30,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2006-05-30,3000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-05-29,3000.0
,F&V Mandi Narwal,Cherry,other-small,2006-05-29,2250.0
,F&V Mandi Narwal,Cherry,other-large,2006-05-28,3000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-05-28,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2006-05-26,3000.0
,F&V Mandi Narwal,Cherry,other-medium,2006-05-24,2500.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-19,5000.0
,F&V Mandi Narwal,Cherry,other-large,2005-07-18,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-15,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-14,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-13,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-11,3750.0
,F&V Mandi Narwal,Cherry,other-large,2005-07-11,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-10,5000.0
,F&V Mandi Narwal,Cherry,other-large,2005-07-08,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-07,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-06,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-05,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-03,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-07-01,5500.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-30,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-30,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-29,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-28,5500.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-28,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-27,5500.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-27,5600.0
,F&V Mandi Narwal,Cherry,other-small,2005-06-26,4300.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-26,5500.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-26,5600.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-24,5500.0
,F&V Mandi Narwal,Cherry,other-small,2005-06-22,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-22,5700.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-22,6250.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-21,4500.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-21,6250.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-20,6000.0
,F&V Mandi Narwal,Cherry,other-small,2005-06-19,6500.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-19,6250.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-19,5400.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-17,6500.0
,F&V Mandi Narwal,Cherry,other-small,2005-06-16,5100.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-16,6250.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-15,5300.0
,F&V Mandi Narwal,Cherry,other-small,2005-06-15,4250.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-15,6800.0
,F&V Mandi Narwal,Cherry,other-small,2005-06-14,4250.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-14,6750.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-14,5250.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-12,5250.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-10,5250.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-09,4200.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-07,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2005-06-06,5000.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-05,5250.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-03,5250.0
,F&V Mandi Narwal,Cherry,other-large,2005-06-02,5200.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-23,1700.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-22,1700.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-18,1900.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-17,1900.0
,F&V Mandi Narwal,Cherry,other-large,2004-06-16,3500.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-15,1900.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-13,1750.0
,F&V Mandi Narwal,Cherry,other-large,2004-06-11,4000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-10,1700.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-09,1900.0
,F&V Mandi Narwal,Cherry,other-large,2004-06-08,2250.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-08,1900.0
,F&V Mandi Narwal,Cherry,other-large,2004-06-07,3500.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-06,1900.0
,F&V Mandi Narwal,Cherry,other-medium,2004-06-03,3250.0
,F&V Mandi Narwal,Cherry,other-large,2004-06-03,4000.0
,F&V Mandi Narwal,Cherry,other-large,2004-06-02,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2004-06-02,3500.0
,F&V Mandi Narwal,Cherry,other-large,2004-06-01,3750.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2004-06-01,2100.0
,F&V Mandi Narwal,Cherry,other-large,2004-05-31,4000.0
,F&V Mandi Narwal,Cherry,other-large,2004-05-27,4500.0
,F&V Mandi Narwal,Cherry,other-large,2004-05-25,4000.0
,F&V Mandi Narwal,Cherry,other-large,2004-05-24,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2004-05-24,1900.0
,F&V Mandi Narwal,Cherry,other-large,2004-05-23,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2004-05-23,1825.0
,F&V Mandi Narwal,Cherry,other-large,2004-05-19,3500.0
,F&V Mandi Narwal,Cherry,other-medium,2004-05-19,2500.0
,F&V Mandi Narwal,Cherry,other-medium,2003-07-15,5000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2003-07-15,1800.0
,F&V Mandi Narwal,Cherry,other-medium,2003-07-14,5000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2003-07-13,1900.0
,F&V Mandi Narwal,Cherry,other-medium,2003-07-13,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2003-07-11,5000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2003-07-10,2250.0
,F&V Mandi Narwal,Cherry,other-medium,2003-07-10,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2003-07-04,4250.0
,F&V Mandi Narwal,Cherry,other-large,2003-07-04,4500.0
,F&V Mandi Narwal,Cherry,other-large,2003-07-03,4000.0
,F&V Mandi Narwal,Cherry,other-large,2003-07-02,5000.0
,F&V Mandi Narwal,Cherry,other-large,2003-07-01,4000.0
,F&V Mandi Narwal,Cherry,other-large,2003-06-29,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2003-06-27,2250.0
,F&V Mandi Narwal,Cherry,other-large,2003-06-27,3750.0
,F&V Mandi Narwal,Cherry,other-large,2003-06-26,3250.0
,F&V Mandi Narwal,Cherry,other-medium,2003-06-25,5000.0
,F&V Mandi Narwal,Cherry,other-large,2003-06-23,2500.0
,F&V Mandi Narwal,Cherry,other-medium,2003-06-23,2750.0
,F&V Mandi Narwal,Cherry,other-large,2003-06-22,4500.0
,F&V Mandi Narwal,Cherry,other-large,2003-06-20,5000.0
,F&V Mandi Narwal,Cherry,other-large,2003-06-06,45.0
,F&V Mandi Narwal,Cherry,other-medium,2003-06-05,32.5
,F&V Mandi Narwal,Cherry,other-large,2003-06-04,40.0
,F&V Mandi Narwal,Cherry,other-large,2003-06-01,40.0
,F&V Mandi Narwal,Cherry,other-medium,2003-05-30,35.0
,F&V Mandi Narwal,Cherry,other-large,2003-05-28,3250.0
,F&V Mandi Narwal,Cherry,other-large,2003-05-26,55.0
,F&V Mandi Narwal,Cherry,other-medium,2003-05-23,2600.0
,F&V Mandi Narwal,Cherry,other-large,2003-05-20,4500.0
,F&V Mandi Narwal,Cherry,other-large,2003-05-19,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2003-05-16,3750.0
